6.404495239257812500e-02,4.842398166656494141e+00,2.000000000000000000e+01,1.408839225769042969e-02
1.079385995864868164e+00,4.842398166656494141e+00,0.000000000000000000e+00,8.736848831176757812e-03
2.095562219619750977e+00,4.491658210754394531e+00,4.434480190277099609e+00,8.573770523071289062e-03
3.111937761306762695e+00,4.166322708129882812e+00,7.785270690917968750e+00,8.628368377685546875e-03
4.142630100250244141e+00,4.166322708129882812e+00,9.975999641418454189e+00,8.478641510009765625e-03
5.159505605697631836e+00,5.154503345489501953e+00,9.190012550353998222e+00,8.861064910888671875e-03
6.178321361541748047e+00,7.994821548461914062e+00,3.762380981445303973e+00,1.234793663024902344e-02
7.196045637130737305e+00,7.994821548461914062e+00,1.468437128067016317e+01,8.745908737182617188e-03
8.213062286376953125e+00,1.079064464569091797e+01,2.000000000000000000e+01,9.054660797119140625e-03
9.265469551086425781e+00,1.550939559936523438e+01,0.000000000000000000e+00,4.361176490783691406e-02
1.028463816642761230e+01,1.550939559936523438e+01,2.000000000000000000e+01,8.786439895629882812e-03
1.130142641067504883e+01,2.148806571960449219e+01,4.983440399169921875e+00,8.790016174316406250e-03
1.232334446907043457e+01,2.715738105773925781e+01,7.944576263427734375e+00,1.317906379699707031e-02
1.333745336532592773e+01,2.715738105773925781e+01,2.000000000000000000e+01,5.589008331298828125e-03
1.438707327842712402e+01,2.804245948791503906e+01,2.000000000000000000e+01,4.462552070617675781e-02
1.540143966674804688e+01,3.218412399291992188e+01,1.248008537292480469e+01,7.761001586914062500e-03
1.641637325286865234e+01,3.218412399291992188e+01,2.000000000000000000e+01,6.157875061035156250e-03
1.743736529350280762e+01,3.707871627807617188e+01,5.984806060791015625e+00,8.733749389648437500e-03
1.845358991622924805e+01,4.161878585815429688e+01,7.092561340332025566e+00,8.265972137451171875e-03
1.949883294105529785e+01,4.161878585815429688e+01,2.000000000000000000e+01,3.502941131591796875e-02
2.052344465255737305e+01,4.174759292602539062e+01,2.000000000000000000e+01,8.709669113159179688e-03
2.154165315628051758e+01,4.496668243408203125e+01,1.116054458618164347e+01,1.048040390014648438e-02
2.256354999542236328e+01,4.496668243408203125e+01,2.000000000000000000e+01,1.492238044738769531e-02
2.358544898033142090e+01,4.893541717529296875e+01,7.131724548339846592e+00,8.746385574340820312e-03
2.460054492950439453e+01,5.261669540405273438e+01,6.525732421875005684e+00,7.328748703002929688e-03
2.562003469467163086e+01,5.261669540405273438e+01,1.904622802734375853e+01,1.160764694213867188e-02
2.664092898368835449e+01,5.228377532958984375e+01,2.000000000000000000e+01,8.599281311035156250e-03
2.765541505813598633e+01,5.474295043945312500e+01,1.070778427124023580e+01,6.594181060791015625e-03
2.867153859138488770e+01,5.474295043945312500e+01,1.913671951293945739e+01,9.663820266723632812e-03
2.969512891769409180e+01,5.791362762451171875e+01,7.505420684814460230e+00,8.588075637817382812e-03
3.071260619163513184e+01,6.071180725097656250e+01,6.242008209228522730e+00,9.991168975830078125e-03
3.172796249389648438e+01,6.071180725097656250e+01,1.449418563842774077e+01,8.714675903320312500e-03
3.276083922386169434e+01,6.011379241943359375e+01,1.674388351440430256e+01,8.569240570068359375e-03
3.377932643890380859e+01,6.045880889892578125e+01,1.354701461791992756e+01,1.066970825195312500e-02
3.479644799232482910e+01,6.180636978149414062e+01,9.100058746337897020e+00,9.390115737915039062e-03
3.581549978256225586e+01,6.180636978149414062e+01,1.278146743774414595e+01,8.691549301147460938e-03
3.683293914794921875e+01,6.117423248291015625e+01,1.494874267578125426e+01,1.001596450805664062e-02
3.785374498367309570e+01,6.118900680541992188e+01,1.275838699340820703e+01,1.353049278259277344e-02
