7.100248336791992188e-02,8.453762857243418694e-04,2.000000000000000000e+01,4.926252365112304688e-02
1.104626417160034180e+00,8.453762857243418694e-04,0.000000000000000000e+00,7.502555847167968750e-03
2.122444868087768555e+00,8.408229914493858814e-04,3.999005871521130295e+00,9.808540344238281250e-03
3.160264968872070312e+00,8.408229914493858814e-04,7.998681833416394049e+00,4.450082778930664062e-03
4.173518419265747070e+00,8.365199901163578033e-04,1.199840840533862441e+01,5.387783050537109375e-03
5.243709802627563477e+00,8.365199901163578033e-04,1.599772856015253275e+01,3.834080696105957031e-02
6.272161006927490234e+00,2.459431625902652740e-02,1.934363530501837047e+01,4.506349563598632812e-03
7.295223712921142578e+00,2.459431625902652740e-02,2.000000000000000000e+01,1.396727561950683594e-02
8.313310384750366211e+00,8.217202126979827881e-02,2.000000000000000000e+01,4.338979721069335938e-03
9.330332756042480469e+00,1.505916267633438110e-01,2.000000000000000000e+01,9.102344512939453125e-03
1.034389948844909668e+01,1.505916267633438110e-01,2.000000000000000000e+01,7.238388061523437500e-03
1.137529754638671875e+01,2.262938618659973145e-01,2.000000000000000000e+01,2.432751655578613281e-02
1.244237589836120605e+01,2.262938618659973145e-01,2.000000000000000000e+01,7.298946380615234375e-03
1.345802474021911621e+01,3.058035969734191895e-01,2.000000000000000000e+01,5.181789398193359375e-03
1.451515579223632812e+01,3.765989243984222412e-01,2.000000000000000000e+01,5.822658538818359375e-03
1.553031778335571289e+01,3.765989243984222412e-01,2.000000000000000000e+01,4.408597946166992188e-03
1.655105304718017578e+01,4.512052834033966064e-01,2.000000000000000000e+01,1.145172119140625000e-02
1.757715487480163574e+01,4.512052834033966064e-01,2.000000000000000000e+01,6.149291992187500000e-03
1.859813714027404785e+01,5.295640230178833008e-01,2.000000000000000000e+01,1.529979705810546875e-02
1.961884927749633789e+01,5.295640230178833008e-01,2.000000000000000000e+01,8.049488067626953125e-03
2.064149713516235352e+01,6.075217127799987793e-01,2.000000000000000000e+01,1.462388038635253906e-02
2.170165181159973145e+01,6.075217127799987793e-01,2.000000000000000000e+01,8.059024810791015625e-03
2.271632647514343262e+01,6.850805282592773438e-01,2.000000000000000000e+01,5.253791809082031250e-03
2.374057745933532715e+01,7.541387081146240234e-01,2.000000000000000000e+01,1.599693298339843750e-02
2.478485465049743652e+01,7.541387081146240234e-01,2.000000000000000000e+01,4.334449768066406250e-03
2.579838418960571289e+01,8.309471607208251953e-01,2.000000000000000000e+01,8.986711502075195312e-03
2.681213116645812988e+01,8.309471607208251953e-01,2.000000000000000000e+01,4.502058029174804688e-03
2.223825454711914062e-02,2.446352481842041016e+00,0.000000000000000000e+00,5.483150482177734375e-03
1.032807111740112305e+00,2.446352481842041016e+00,2.000000000000000000e+01,4.562139511108398438e-03
2.062678813934326172e+00,2.452105522155761719e+00,2.000000000000000000e+01,2.176618576049804688e-02
3.101794958114624023e+00,2.452105522155761719e+00,2.000000000000000000e+01,7.296562194824218750e-03
4.113941907882690430e+00,2.496113061904907227e+00,2.000000000000000000e+01,4.724025726318359375e-03
5.132874011993408203e+00,2.553309917449951172e+00,2.000000000000000000e+01,9.375095367431640625e-03
6.155331134796142578e+00,2.553309917449951172e+00,2.000000000000000000e+01,7.284641265869140625e-03
7.187164545059204102e+00,2.617361783981323242e+00,2.000000000000000000e+01,2.289295196533203125e-02
8.210563898086547852e+00,2.617361783981323242e+00,2.000000000000000000e+01,7.092952728271484375e-03
9.224480152130126953e+00,2.684634923934936523e+00,1.999474020528030493e+01,5.959272384643554688e-03
1.028316831588745117e+01,2.684634923934936523e+00,2.000000000000000000e+01,3.171062469482421875e-02
1.132723140716552734e+01,2.748049974441528320e+00,2.000000000000000000e+01,4.790544509887695312e-03
1.237314200401306152e+01,2.811157464981079102e+00,2.000000000000000000e+01,3.952598571777343750e-02
1.349883842468261719e+01,2.811157464981079102e+00,2.000000000000000000e+01,7.585287094116210938e-03
1.452814912796020508e+01,2.873959064483642578e+00,2.000000000000000000e+01,2.215957641601562500e-02
1.559038925170898438e+01,2.873959064483642578e+00,2.000000000000000000e+01,4.230022430419921875e-03
1.660143518447875977e+01,2.939919233322143555e+00,1.996669759082031348e+01,4.661321640014648438e-03
1.763473606109619141e+01,2.939919233322143555e+00,2.000000000000000000e+01,2.278113365173339844e-02
1.865381598472595215e+01,3.002096414566040039e+00,2.000000000000000000e+01,4.482269287109375000e-03
1.967520236968994141e+01,3.070828676223754883e+00,2.000000000000000000e+01,1.571679115295410156e-02
2.069635915756225586e+01,3.070828676223754883e+00,2.000000000000000000e+01,4.670858383178710938e-03
2.172144055366516113e+01,3.139190673828125000e+00,1.985142989682388404e+01,1.685762405395507812e-02
2.273787236213684082e+01,3.139190673828125000e+00,2.000000000000000000e+01,4.617452621459960938e-03
2.376493144035339355e+01,3.203379154205322266e+00,1.994911786625272754e+01,2.103328704833984375e-02
2.479830074310302734e+01,3.203379154205322266e+00,2.000000000000000000e+01,4.563331604003906250e-03
2.582055044174194336e+01,3.263954162597656250e+00,2.000000000000000000e+01,1.710152626037597656e-02
2.685099625587463379e+01,3.263954162597656250e+00,2.000000000000000000e+01,7.235050201416015625e-03
2.787201642990112305e+01,3.331199645996093750e+00,1.983385266589355567e+01,1.387524604797363281e-02
2.892686891555786133e+01,3.331199645996093750e+00,2.000000000000000000e+01,7.055044174194335938e-03
2.994057035446166992e+01,3.391479730606079102e+00,2.000000000000000000e+01,4.442691802978515625e-03
3.095226573944091797e+01,3.441489458084106445e+00,2.000000000000000000e+01,5.167245864868164062e-03
3.196653723716735840e+01,3.441489458084106445e+00,2.000000000000000000e+01,4.270553588867187500e-03
3.298038029670715332e+01,3.497923135757446289e+00,2.000000000000000000e+01,6.531000137329101562e-03
3.399501824378967285e+01,3.497923135757446289e+00,2.000000000000000000e+01,6.971836090087890625e-03
3.501406693458557129e+01,3.563984632492065430e+00,1.980792005585861304e+01,1.185655593872070312e-02
3.603829407691955566e+01,3.563984632492065430e+00,2.000000000000000000e+01,7.069587707519531250e-03
3.705144000053405762e+01,3.626413583755493164e+00,1.989130840256218491e+01,4.628896713256835938e-03
3.809091472625732422e+01,3.685262203216552734e+00,2.000000000000000000e+01,3.463721275329589844e-02
3.911208105087280273e+01,3.685262203216552734e+00,2.000000000000000000e+01,4.469156265258789062e-03
4.012778162956237793e+01,3.740579128265380859e+00,2.000000000000000000e+01,7.455110549926757812e-03
4.115649795532226562e+01,3.740579128265380859e+00,2.000000000000000000e+01,5.649328231811523438e-03
4.217163825035095215e+01,3.802104473114013672e+00,1.987200023459625342e+01,8.076190948486328125e-03
4.318597126007080078e+01,3.802104473114013672e+00,2.000000000000000000e+01,7.086277008056640625e-03
4.422265744209289551e+01,3.863314628601074219e+00,1.986529241701667914e+01,2.574181556701660156e-02
4.527446794509887695e+01,3.863314628601074219e+00,2.000000000000000000e+01,1.755547523498535156e-02
4.632161951065063477e+01,3.921014547348022461e+00,1.994652169303292055e+01,3.887319564819335938e-02
4.736444807052612305e+01,3.972068309783935547e+00,2.000000000000000000e+01,2.060222625732421875e-02
4.840062952041625977e+01,3.972068309783935547e+00,2.000000000000000000e+01,1.296329498291015625e-02
4.942439126968383789e+01,4.038742542266845703e+00,1.967253352927398780e+01,1.062989234924316406e-02
5.046566891670227051e+01,4.038742542266845703e+00,2.000000000000000000e+01,7.207155227661132812e-03
5.150776958465576172e+01,4.100979804992675781e+00,1.977789650645073394e+01,3.485655784606933594e-02
5.257408928871154785e+01,4.100979804992675781e+00,2.000000000000000000e+01,8.059024810791015625e-03
5.360664057731628418e+01,4.166505336761474609e+00,1.967190500860846925e+01,2.472996711730957031e-02
5.469723939895629883e+01,4.166505336761474609e+00,2.000000000000000000e+01,4.631519317626953125e-03
5.571925902366638184e+01,4.231098651885986328e+00,1.968116439539816653e+01,1.512384414672851562e-02
5.675007009506225586e+01,4.231098651885986328e+00,2.000000000000000000e+01,4.278659820556640625e-03
5.777100777626037598e+01,4.289763927459716797e+00,1.982803673388736598e+01,1.210856437683105469e-02
5.879032301902770996e+01,4.289763927459716797e+00,2.000000000000000000e+01,7.166862487792968750e-03
5.980204582214355469e+01,4.348478794097900391e+00,1.981199999271730405e+01,4.435539245605468750e-03
6.083083701133728027e+01,4.397689819335937500e+00,2.000000000000000000e+01,2.041578292846679688e-02
6.185817480087280273e+01,4.397689819335937500e+00,2.000000000000000000e+01,4.420757293701171875e-03
6.287656760215759277e+01,4.458904743194580078e+00,1.971625913905334571e+01,1.159048080444335938e-02
6.390707755088806152e+01,4.458904743194580078e+00,2.000000000000000000e+01,4.426002502441406250e-03
6.494145631790161133e+01,4.515953063964843750e+00,1.981554987485419161e+01,3.005218505859375000e-02
6.595806002616882324e+01,4.515953063964843750e+00,2.000000000000000000e+01,5.710363388061523438e-03
6.698072886466979980e+01,4.572616577148437500e+00,1.981186549549564191e+01,1.321196556091308594e-02
6.801402878761291504e+01,4.572616577148437500e+00,2.000000000000000000e+01,7.160186767578125000e-03
6.902562975883483887e+01,4.626635551452636719e+00,1.987042460365391605e+01,4.454851150512695312e-03
7.005651235580444336e+01,4.677640914916992188e+00,2.000000000000000000e+01,2.382969856262207031e-02
7.106873393058776855e+01,4.677640914916992188e+00,2.000000000000000000e+01,4.200220108032226562e-03
7.208335328102111816e+01,4.728413105010986328e+00,1.993344654368591407e+01,7.982254028320312500e-03
7.310502052307128906e+01,4.728413105010986328e+00,2.000000000000000000e+01,6.884336471557617188e-03
7.413216304779052734e+01,4.784883022308349609e+00,1.976406901959667906e+01,2.009510993957519531e-02
7.514588928222656250e+01,4.784883022308349609e+00,2.000000000000000000e+01,6.952285766601562500e-03
7.615869045257568359e+01,4.838113784790039062e+00,1.983903598744296204e+01,4.527568817138671875e-03
7.717946434020996094e+01,4.882276058197021484e+00,2.000000000000000000e+01,1.402568817138671875e-02
7.820717573165893555e+01,4.882276058197021484e+00,2.000000000000000000e+01,5.496025085449218750e-03
7.923672580718994141e+01,4.937958717346191406e+00,1.974724985884857276e+01,2.309441566467285156e-02
8.025442147254943848e+01,4.937958717346191406e+00,2.000000000000000000e+01,7.816076278686523438e-03
8.129093885421752930e+01,4.996263980865478516e+00,1.966121904873946491e+01,2.785801887512207031e-02
8.234402918815612793e+01,4.996263980865478516e+00,2.000000000000000000e+01,7.766485214233398438e-03
8.337974429130554199e+01,5.051362991333007812e+00,1.973481859758176071e+01,2.792596817016601562e-02
8.440667605400085449e+01,5.051362991333007812e+00,2.000000000000000000e+01,6.944656372070312500e-03
8.543988156318664551e+01,5.106180191040039062e+00,1.972879029945905671e+01,4.791259765625000000e-03
8.647271442413330078e+01,5.106180191040039062e+00,2.000000000000000000e+01,2.664041519165039062e-02
8.750253224372863770e+01,5.163579463958740234e+00,1.964407925989611314e+01,4.564523696899414062e-03
8.852776217460632324e+01,5.212125778198242188e+00,2.000000000000000000e+01,1.736927032470703125e-02
8.953915357589721680e+01,5.212125778198242188e+00,2.000000000000000000e+01,4.564046859741210938e-03
9.056895852088928223e+01,5.266120433807373047e+00,1.971120752619934180e+01,2.021336555480957031e-02
9.159316039085388184e+01,5.266120433807373047e+00,2.000000000000000000e+01,7.401227951049804688e-03
9.261684513092041016e+01,5.317018032073974609e+00,1.978289105039492313e+01,1.519227027893066406e-02
9.363969969749450684e+01,5.364861488342285156e+00,2.000000000000000000e+01,9.779214859008789062e-03
9.474681735038757324e+01,5.364861488342285156e+00,2.000000000000000000e+01,4.438233375549316406e-02
9.578064227104187012e+01,5.412485599517822266e+00,1.984821357058715918e+01,1.294803619384765625e-02
9.681519937515258789e+01,5.412485599517822266e+00,2.000000000000000000e+01,4.256248474121093750e-03
9.783682274818420410e+01,5.462673664093017578e+00,1.976580571540656805e+01,1.488494873046875000e-02
9.888168931007385254e+01,5.462673664093017578e+00,2.000000000000000000e+01,3.981232643127441406e-02
9.991872859001159668e+01,5.512618541717529297e+00,1.975995008172319345e+01,4.461288452148437500e-03
1.009405040740966797e+02,5.565075397491455078e+00,2.000000000000000000e+01,1.546978950500488281e-02
1.020582070350646973e+02,5.565075397491455078e+00,2.000000000000000000e+01,4.106640815734863281e-02
1.031178112030029297e+02,5.620002746582031250e+00,1.959732105063629248e+01,2.134180068969726562e-02
1.041458289623260498e+02,5.620002746582031250e+00,2.000000000000000000e+01,1.743912696838378906e-02
1.052037336826324463e+02,5.673501968383789062e+00,1.962288099543045305e+01,1.360440254211425781e-02
1.062191982269287109e+02,5.673501968383789062e+00,2.000000000000000000e+01,4.319190979003906250e-03
1.072386341094970703e+02,5.723570823669433594e+00,1.970384010875163483e+01,1.269721984863281250e-02
1.082538130283355713e+02,5.723570823669433594e+00,2.000000000000000000e+01,7.212877273559570312e-03
1.092772212028503418e+02,5.771767139434814453e+00,1.974281405619372975e+01,1.168346405029296875e-02
1.103086218833923340e+02,5.771767139434814453e+00,2.000000000000000000e+01,8.230447769165039062e-03
1.113219599723815918e+02,5.820213317871093750e+00,1.972389198438546387e+01,7.347822189331054688e-03
1.123962235450744629e+02,5.871095657348632812e+00,2.000000000000000000e+01,6.557011604309082031e-02
1.134646146297454834e+02,5.871095657348632812e+00,2.000000000000000000e+01,4.460906982421875000e-02
1.145210168361663818e+02,5.919060230255126953e+00,1.971229233073425391e+01,2.090883255004882812e-02
1.155569682121276855e+02,5.919060230255126953e+00,2.000000000000000000e+01,4.246473312377929688e-03
1.165721583366394043e+02,5.972081184387207031e+00,1.956126376573219972e+01,8.698940277099609375e-03
1.175931119918823242e+02,5.972081184387207031e+00,2.000000000000000000e+01,1.368880271911621094e-02
1.186439371109008789e+02,6.019555568695068359e+00,1.970054605406204828e+01,2.652668952941894531e-02
1.197284049987792969e+02,6.019555568695068359e+00,2.000000000000000000e+01,3.816413879394531250e-02
1.208296022415161133e+02,6.072035312652587891e+00,1.955102374420359013e+01,4.456257820129394531e-02
1.218869445323944092e+02,6.072035312652587891e+00,2.000000000000000000e+01,1.116585731506347656e-02
